lat,lng,val
-33.9167953,151.0823463,60530
-33.910965,151.0804295,88411
-33.99836192,151.0851964,12289
-33.93568056,151.0265558,70737
-33.91524413,151.0898443,55970
-33.99369836,151.0920271,53330
-33.94648287,151.0515073,74953
-33.98744938,151.0596445,31639
-33.96136592,151.087033,69936
-33.96327604,151.008888,76211
-33.95061618,151.0672701,72842
-33.90571254,151.0527495,13576
-33.93782187,151.0515271,66572
-33.95760531,151.0526614,93731
-33.91100189,151.0560843,67361
-33.95348434,151.0298138,12160
-33.90255768,151.0619701,56641
-33.98388413,151.0302183,94280
-33.94481481,151.0698896,86449
-33.9870727,151.0840914,33683
-33.90555535,151.074078,18183
-33.92181141,151.0956088,10756
-33.91784432,151.0656948,22107
-33.99524013,151.0211895,22427
-33.99246954,151.0637533,68686
-33.98309791,151.0173179,49678
-33.98691318,151.0891599,45992
-33.97011574,151.0331883,40448
-33.93835734,151.0068101,29633
-33.97636195,151.0140649,32693
-33.98270542,151.0928947,91966
-33.90453052,151.0295337,58106
-33.91447569,151.0790889,55732
-33.92686635,151.0568097,34713
-33.9843578,151.0621844,79705
-33.9246518,151.0989764,38463
-33.97990104,151.0900358,62808
-33.93627008,151.0756533,31163
-33.92491065,151.006548,21641
-33.95684573,151.008943,36258
-33.98735173,151.040356,27588
-33.90442842,151.019152,66746
-33.96892796,151.0625527,87815
-33.92960782,151.0412499,32116
-33.95440776,151.0603687,82998
-33.95092323,151.0492674,20052
-33.92803108,151.0597042,38592
-33.96698888,151.080793,27443
-33.93078556,151.0365504,37441
-33.98348673,151.0055321,67283
-33.96263561,151.0272786,44756
-33.92141355,151.0198718,99335
-33.96566463,151.0152427,78212
-33.97742459,151.0448017,92366
-33.95030632,151.0494132,57300
-33.92398263,151.0119637,29439
-33.94381231,151.0120732,28568
-33.96819034,151.0803138,85899
-33.97447152,151.0160342,24803
-33.99664633,151.0435681,83972
-33.96424197,151.0217973,25982
-33.99815651,151.0925114,87828
-33.90062771,151.0002723,35198
-33.91718998,151.0291973,16287
-33.91233364,151.0202521,18268
-33.99044621,151.0912358,93806
-33.99173891,151.0064587,92585
-33.9660833,151.006231,14865
-33.95527938,151.0508527,66653
-33.91536613,151.0286123,11004
-33.97803439,151.0238828,51943
-33.97515087,151.0273641,96377
-33.9790323,151.0412263,57319
-33.95179416,151.0864155,37325
-33.90330131,151.0248806,22631
-33.90204808,151.0248985,85081
-33.94441826,151.0071346,65826
-33.95246317,151.0391956,50944
-33.92772586,151.0441361,35126
-33.94870941,151.0702829,16776
-33.98759262,151.0358873,43224
-33.98561319,151.0134376,28111
-33.95518686,151.0287222,52782
-33.90325625,151.0663653,63682
-33.94812412,151.0232119,56895
-33.95073858,151.0449955,62902
-33.95284384,151.0030135,17221
-33.93551745,151.0060695,25482
-33.94873346,151.0898399,36212
-33.97553114,151.0404235,19172
-33.93381379,151.010299,25487
-33.9302087,151.0345274,97924
-33.98406934,151.0421525,10279
-33.97719125,151.0155111,63698
-33.91721289,151.0092598,28488
-33.93806256,151.083125,12895
-33.92459224,151.0122938,76983
-33.93748333,151.002671,80923
-33.90206579,151.0882889,19713
-33.95847775,151.0735135,69669
-33.90456114,151.0187761,60841
-33.90162284,151.0748908,64170
-33.93373507,151.0755954,29688
-33.96472158,151.0750085,91704
-33.9855287,151.0659675,92611
-33.96608583,151.0074118,93191
-33.92002908,151.0096165,15415
-33.93922538,151.0375593,45482
-33.94125702,151.0409567,31406
-33.9243454,151.0563159,40541
-33.98160843,151.083537,56489
-33.92672003,151.0459882,34725
-33.9157478,151.0957944,15399
-33.91592819,151.0841802,50851
-33.99992403,151.0849352,10593
-33.97994783,151.0243046,59113
-33.90552624,151.0834013,98796
-33.97043953,151.0683469,83270
-33.98242646,151.073834,40865
-33.93140012,151.0646016,93173
-33.94774499,151.0806206,33619
-33.96829198,151.0960754,50656
-33.94237462,151.0944171,84597
-33.92919972,151.0944931,48963
-33.90344083,151.0545129,19217
-33.97107751,151.0763969,30398
-33.90419118,151.0180068,71421
-33.96831083,151.0985116,76880
-33.95367959,151.0392153,77651
-33.91804423,151.0444724,76965
-33.94397151,151.0255841,26916
-33.91026079,151.0154776,35261
-33.99868552,151.0448343,60817
-33.96278658,151.0362584,80482
-33.97629509,151.0952325,44468
-33.99579842,151.0045917,23547
-33.9844586,151.0529646,30560
-33.94726091,151.0762933,51973
-33.92909222,151.0372484,94169
-33.97301615,151.0580917,97679
-33.96893456,151.042222,54083
-33.95648264,151.0452727,78875
-33.90017411,151.0104275,70091
-33.9153103,151.0691469,98885
-33.99884859,151.052118,89767
-33.97999254,151.049883,34094
-33.98930528,151.005056,40407
-33.90942932,151.0474233,35919
-33.99054622,151.0309081,20235
-33.92902142,151.0493557,30750
-33.94093036,151.0030088,84693
-33.95810047,151.0738332,50751
-33.94700552,151.0402851,34198
-33.98682983,151.0634597,38591
-33.90669638,151.0357842,16852
-33.9758879,151.0998529,10826
-33.98619725,151.094481,68944
-33.91267209,151.0860755,48253
-33.91734492,151.0098018,68150
-33.94920509,151.0991741,44737
-33.99463857,151.015652,75463
-33.90496933,151.0547096,92782
-33.92261911,151.0238524,10112
-33.92697033,151.005056,54757
-33.9649394,151.000258,52392
-33.95678626,151.0721992,28007
-33.98452918,151.0627653,98140
-33.92481455,151.0652647,23119
-33.93875002,151.0493058,66789
-33.91913762,151.0059105,61976
-33.97830436,151.0385615,83069
-33.91680341,151.0240147,63805
-33.97295079,151.0910061,49316
-33.93441909,151.072825,36985
-33.92675229,151.0375908,13270
-33.95588732,151.0501602,65370
-33.95367069,151.007116,15716
-33.95861918,151.0540479,78853
-33.97955731,151.0495751,54135
-33.97447511,151.0176193,96947
-33.96778904,151.0188085,63204
-33.97460075,151.0289235,35320
-33.94040953,151.0851486,64391
-33.92879121,151.0665953,13402
-33.93280094,151.0014392,13768
-33.97161896,151.0942068,47256
-33.96619539,151.0300337,33026
-33.90278121,151.0674382,67035
-33.95431211,151.0986291,47600
-33.91937751,151.0362129,88465
-33.98966211,151.063146,17492
-33.93313269,151.0459634,87424
-33.98038587,151.0833657,66400
-33.93535912,151.035295,29439
-33.96798762,151.0988297,90422
-33.97303971,151.0210947,25679
-33.98393535,151.033265,29460
-33.94367686,151.0147878,17204
-33.94329288,151.0210948,74265
-33.99507634,151.0906232,28625
-33.92366692,151.0131423,99420
-33.93751171,151.0086163,26157
-33.92630772,151.0282069,45485
-33.94075739,151.0062028,75019
-33.92428034,151.0849379,44859
-33.92312154,151.0331681,66156
-33.95408601,151.0349501,18841
-33.9899598,151.0990607,57095
-33.91636099,151.0097468,52214
-33.90728081,151.0425044,26319
-33.9168267,151.0754474,67350
-33.98105288,151.0759518,58025
-33.94529824,151.0802929,16902
-33.97922365,151.0668293,44429
-33.99325994,151.0704138,52952
-33.99342206,151.0730779,89317
-33.95039183,151.0616714,34173
-33.99535004,151.0608209,12140
-33.99524091,151.0393801,91871
-33.95952461,151.0099201,93387
-33.92764145,151.0553065,30297
-33.97189081,151.0634706,78301
-33.97579019,151.0755597,54704
-33.91982936,151.0854863,41992
-33.98795178,151.0131201,90543
-33.94238529,151.0799802,92486
-33.91371457,151.0698808,84355
-33.95254457,151.0423677,42675
-33.93840432,151.0875015,36829
-33.93765052,151.0598139,91200
-33.93747357,151.0489713,25138
-33.98413154,151.0492103,32107
-33.93477149,151.0876862,97150
-33.97489919,151.0782072,13490
-33.94814603,151.0283932,47336
-33.90191326,151.0534321,43153
-33.90388204,151.0011585,71540
-33.9695221,151.0005017,85055
-33.92609956,151.0857079,97143
-33.99914192,151.0080859,67204
-33.96357927,151.0751623,76373
-33.93515285,151.0028141,38307
-33.98532559,151.0623235,48240
-33.99719358,151.0022898,82031
-33.99683145,151.0729495,53809
-33.93647267,151.0742499,49863
-33.95755376,151.092942,26468
-33.98366328,151.0771871,70099
-33.94490769,151.0152463,57814
-33.97967844,151.033224,89839
-33.90142876,151.0752769,67753
-33.92577134,151.0428067,74828
-33.94646101,151.0994471,83010
-33.90210079,151.0203425,54918
-33.9733804,151.0342421,58322
-33.91550799,151.0970589,95082
-33.97048289,151.0375329,96372
-33.97382249,151.0890595,45941
-33.9933598,151.0799868,23803
-33.97583667,151.0800486,69459
-33.96781571,151.0273686,72862
-33.99244595,151.033059,62090
-33.9761223,151.0949469,84602
-33.98567658,151.0386779,36350
-33.96067182,151.0264178,92900
-33.93508381,151.056123,23474
-33.90184885,151.036347,63113
-33.92846032,151.0701085,70941
-33.90004451,151.0996911,22559
-33.94696405,151.093122,47248
-33.97181472,151.0436058,47967
-33.96179142,151.0408141,74272
-33.97886513,151.016229,90441
-33.98008188,151.0520158,50681
-33.92014912,151.0951522,49622
-33.99388764,151.0297672,90186
-33.97497234,151.0723845,43985
-33.90246736,151.0420398,75013
-33.91795764,151.0090367,38591
-33.97608347,151.0316159,31398
-33.99881464,151.048201,55202
-33.9356572,151.0653351,96380
-33.92112427,151.0158017,78161
-33.96669732,151.0174299,37177
-33.94865399,151.0243876,60581
-33.93790472,151.0770037,20064
-33.97312483,151.0051663,72184
-33.99588634,151.0564264,74864
-33.91315227,151.035396,33212
-33.9604747,151.0197222,39555
-33.90270871,151.0283601,10153
-33.91814116,151.0724014,78924
-33.98742629,151.0627068,41247
-33.92212992,151.0056267,54394
-33.96606911,151.0587383,52167
-33.9439641,151.0039207,78559
-33.91307729,151.0120039,32991
-33.94483381,151.0027575,10796
-33.98249158,151.073406,68822
-33.92968987,151.0892676,46345
-33.9520486,151.0968539,35617
-33.93822104,151.0449055,69071
-33.90740591,151.0073688,89169
-33.95773864,151.0887538,73266
-33.98377838,151.0636359,18337
-33.91697477,151.0070918,83814
-33.91024357,151.0685153,52000
-33.91898365,151.0731148,72911
-33.95044522,151.0269549,20453
-33.96371728,151.0641671,76065
-33.95935454,151.0524814,27061
-33.90564704,151.0430895,32319
-33.95531685,151.077224,68392
-33.92984068,151.009769,56263
-33.95544335,151.0070252,73027
-33.95872001,151.0721142,62704
-33.90176771,151.0508066,58213
-33.93886766,151.0755388,79604
-33.9575159,151.0633139,73788
-33.95395076,151.0369577,55709
-33.99688932,151.0133024,55349
-33.92817686,151.0510154,41352
-33.99398181,151.0462723,73455
-33.93639782,151.0469661,46086
-33.95839828,151.0628778,36643
-33.9112894,151.0797289,44516
-33.93548542,151.005024,11969
-33.94488984,151.0647353,91136
-33.92321598,151.0780835,30051
-33.97554207,151.0788214,58657
-33.98926543,151.0351268,62134
-33.93644102,151.0401323,77067
-33.90523976,151.0668749,66447
-33.93276829,151.0279272,13392
-33.94372638,151.0949484,61095
-33.9688025,151.0096863,85890
-33.96980742,151.0006047,49293
-33.93958859,151.0310788,36207
-33.94517081,151.0804902,97812
-33.95859499,151.0831582,47830
-33.91586449,151.0626979,12683
-33.90694003,151.0841411,87198
-33.98023492,151.0594928,62190
-33.96503205,151.0881497,46818
-33.93337078,151.0853679,19277
-33.93203502,151.0185002,92130
-33.93292735,151.0037566,12112
-33.93648099,151.0005316,87040
-33.92655715,151.0887573,33807
-33.96744479,151.0905263,64471
-33.9023855,151.0296184,39063
-33.97245058,151.0590598,25445
-33.95257772,151.0276699,15077
-33.97322983,151.0937706,59076
-33.98085753,151.024246,17542
-33.95355121,151.0160108,46859
-33.92733412,151.0939216,61419
-33.98678307,151.0501646,84715
-33.93344248,151.052146,41695
-33.99143639,151.0530596,35348
-33.92716721,151.0200863,59352
-33.996035,151.0562395,49115
-33.95427859,151.0378545,47416
-33.92826105,151.0697444,14266
-33.95765484,151.0808236,10262
-33.98845508,151.0298615,98276
-33.95739318,151.0203366,29943
-33.95807354,151.02798,43746
-33.96512454,151.0617737,54530
-33.93768212,151.0396953,44451
-33.9877935,151.0494725,67193
-33.98363211,151.0600222,92174
-33.96923924,151.098629,73027
-33.90915483,151.0446796,18638
-33.98883796,151.0865836,73033
-33.99842424,151.0382371,13269
-33.9426809,151.0334615,28082
-33.97191048,151.0803851,25455
-33.92115288,151.0323472,88457
-33.98818849,151.0415022,15697
-33.92850606,151.0830845,35265
-33.96481296,151.048589,21104
-33.93606547,151.0145734,18104
-33.91406778,151.0148496,27407
-33.99352475,151.0235641,94683
-33.92824331,151.0991651,32573
-33.92734049,151.0713227,53192
-33.97843672,151.0047821,63029
-33.97733944,151.0671071,17603
-33.92280261,151.0441664,17859
-33.92421756,151.0953552,95857
-33.90632275,151.0701969,83844
-33.97425804,151.0577453,93980
-33.93772335,151.0711207,91438
-33.97219317,151.0396783,67120
-33.99011225,151.0088066,64154
-33.98805815,151.0597816,77583
-33.96569124,151.0081863,29233
-33.98492531,151.0059563,64967
-33.93435223,151.0760574,84849
-33.91493337,151.0714466,19958
-33.98048779,151.0047994,54151
-33.99802538,151.0149649,13387
-33.99589564,151.080522,27829
-33.96213055,151.0199255,18035
-33.9470011,151.0513957,30424
-33.90351036,151.0093082,18483
-33.91582074,151.036138,44251
-33.90702081,151.0763827,23571
-33.98089654,151.0458911,30736
-33.97822474,151.0308309,48159
-33.93773914,151.0148305,21662
-33.90873615,151.0512125,86990
-33.98254731,151.0488755,60645
-33.98884827,151.0972554,29663
-33.97779511,151.0773224,81596
-33.90759485,151.0538122,55165
-33.99803784,151.0366435,51818
-33.96574453,151.0306193,99135
-33.91438896,151.007999,47495
-33.98696572,151.0023244,40468
-33.98756862,151.0260404,89096
-33.99635693,151.0129675,86758
-33.91872674,151.0292161,45052
-33.94195745,151.0143103,17731
-33.93535422,151.065679,74383
-33.98493399,151.0401007,11758
-33.93029387,151.0437115,36999
-33.90738135,151.0654632,52539
-33.9209947,151.0912171,16212
-33.97797947,151.0121788,64637
-33.94469578,151.0508468,92252
-33.96187135,151.0252786,74334
-33.90071295,151.092143,11198
-33.93996754,151.0455645,37318
-33.95434754,151.0113132,33705
-33.90774106,151.0465492,47370
-33.98658904,151.0793628,65239
-33.96833667,151.0331043,26083
-33.9459934,151.0620337,79145
-33.90647599,151.0400676,66659
-33.96416802,151.0643801,39541
-33.92088929,151.0993115,24410
-33.96872935,151.0900833,97602
-33.96872463,151.0431966,59276
-33.94175298,151.0971352,30000
-33.92401154,151.011484,35463
-33.92817962,151.0103413,22296
-33.94121065,151.0139749,89251
-33.95110238,151.0672247,52151
-33.91099565,151.0561613,95730
-33.98367761,151.0293965,12495
-33.97405893,151.0547105,90118
-33.91398238,151.052715,93890
-33.94763858,151.0424134,58650
-33.94564258,151.0535116,68985
-33.93154394,151.0865668,74452
-33.97241864,151.0847352,88455
-33.99313635,151.0111797,99079
-33.94150564,151.0493605,90627
-33.95462964,151.0591447,17302
-33.9119549,151.0543829,17248
-33.93299904,151.0094403,47380
-33.94516528,151.0683573,48413
-33.95736814,151.016165,79012
-33.93622472,151.0292151,75239
-33.91981497,151.0316252,65507
-33.93455209,151.0670599,23679
-33.90091025,151.0990073,15646
-33.97121222,151.0223279,70172
-33.99572827,151.0051478,48000
-33.90393725,151.0429102,37055
-33.90047927,151.0736278,48183
-33.99772404,151.0042208,69167
-33.99703857,151.033341,33956
-33.99853046,151.0509363,93205
-33.9272749,151.0797204,63486
-33.97896531,151.0271328,39263
-33.95835343,151.0293859,57904
-33.94418514,151.0284476,72076
-33.92773268,151.0971508,97550
-33.91957989,151.0528779,71796
-33.9829636,151.019392,94466
-33.9141679,151.037113,20216
-33.96530593,151.027671,10629
-33.90072776,151.0273767,20466
-33.98695011,151.0589246,92008
-33.93391172,151.0179878,88299
-33.98524787,151.0343434,53443
-33.90493722,151.0741625,41979
-33.92625529,151.0181507,41686
-33.96460964,151.0451946,51636
-33.98244664,151.0301212,39353
-33.9477247,151.0519041,88689
-33.94706422,151.0159684,55454
-33.91305988,151.0029683,83248
-33.94073915,151.007513,86495
-33.94087085,151.0595244,85012
-33.94311572,151.0894924,20317
-33.92762468,151.0026484,48772
-33.9195955,151.020672,71956
-33.98163163,151.099362,69411
-33.99264429,151.0130281,47250
-33.99725956,151.0127081,97745
-33.93621841,151.0204582,73540
-33.99017774,151.0117784,18305
-33.96348302,151.0401759,49571
-33.93867451,151.0380917,66719
-33.99743009,151.0790474,23573
-33.99428329,151.0645446,42679
-33.98889957,151.0257504,81359
-33.91980241,151.0154505,76270
-33.9077928,151.0194626,80173
-33.99585519,151.0988738,55849
-33.92144909,151.0147821,16797
-33.95978259,151.0095892,17006
-33.93349045,151.0237548,26935
-33.96973924,151.0577766,72421
-33.95172828,151.04607,41799
-33.93104225,151.0405836,75721
-33.98197464,151.0781312,15747
-33.95386429,151.0367857,93619
-33.9127542,151.01329,59140
-33.93316034,151.0603703,99764
-33.97539713,151.0796198,88316
-33.9275873,151.0328684,61667
-33.9982466,151.0118635,91518
-33.90293144,151.0154413,25425
-33.90931534,151.018565,26562
-33.90328977,151.0457473,85177
-33.93099419,151.0400378,98761
-33.99007418,151.0944555,27629
-33.97962135,151.0477799,51001
-33.99142184,151.081924,37775
-33.93227508,151.0777706,21464
-33.93155846,151.0141642,43656
-33.98217152,151.0362043,29511
-33.98888056,151.0995207,58155
-33.99292155,151.0433084,49359
-33.98224616,151.0421612,17824
-33.90960277,151.0015105,15420
-33.92608014,151.0069572,51991
-33.98924521,151.0944905,11221
-33.92155807,151.0297017,17537
-33.9732726,151.0057019,37072
-33.96101218,151.0528138,99305
-33.92238443,151.0645276,25815
-33.97690212,151.038404,98900
-33.92908177,151.033522,53460
-33.90110512,151.0204974,51692
-33.97394378,151.0866004,65555
-33.95575763,151.0787905,31820
-33.92081456,151.0765394,77554
-33.99587327,151.0706147,82422
-33.9800798,151.037705,48592
-33.92124799,151.0332757,45078
-33.95256499,151.044058,61836
-33.97860409,151.0111944,22587
-33.94038549,151.0817987,64893
-33.97337379,151.000425,29092
-33.92433223,151.0106999,54856
-33.93045168,151.0594935,46407
-33.97593616,151.0731941,12042
-33.90384495,151.0067381,17784
-33.93781602,151.0387467,85544
-33.90702166,151.0524146,13932
-33.91917574,151.0860881,95797
-33.90634161,151.0297218,55561
-33.98053087,151.0965845,91092
-33.94365443,151.0983197,22723
-33.98234431,151.0519169,64341
-33.95165717,151.0440689,49084
-33.94561989,151.042195,24701
-33.93007047,151.0497176,88136
-33.99669267,151.0964518,41737
-33.96352758,151.0185448,27805
-33.90201556,151.0541748,31688
-33.93764871,151.0085412,77081
-33.94452125,151.0524919,27051
-33.99186241,151.0136488,24486
-33.98349163,151.0697316,41258
-33.96354148,151.0332166,71288
-33.95145605,151.0447981,89139
-33.9548886,151.0095933,13528
-33.93663277,151.0483644,27812
-33.91148845,151.0023296,42765
-33.9235891,151.0266821,11849
-33.96645528,151.0625916,22677
-33.91827109,151.0023767,52755
-33.97175695,151.0065164,61949
-33.90556569,151.0088054,76267
-33.91286765,151.0416353,16795
-33.92057785,151.0891883,61263
-33.93656631,151.0367635,49035
-33.90838316,151.032051,59864
-33.93719612,151.0760603,89675
-33.90840368,151.0190862,23796
-33.97610732,151.0773956,98876
-33.953769,151.025884,39643
-33.98015961,151.0377336,14497
-33.97931572,151.0470961,61796
-33.97926411,151.0718514,61249
-33.94088847,151.0782586,61118
-33.90728609,151.062561,49514
-33.9275219,151.0411698,17650
-33.92069308,151.0225819,26702
-33.97944183,151.0974595,19832
-33.94207584,151.0327077,66880
-33.98809797,151.0906122,29363
-33.94844457,151.0756881,71064
-33.98313372,151.079841,29783
-33.9699557,151.006775,15413
-33.94598673,151.0742724,38541
-33.99874897,151.0768337,84935
-33.99048721,151.0332029,96192
-33.94133335,151.0891458,66467
-33.95657452,151.0990643,10733
-33.93152865,151.0030333,15434
-33.98941577,151.0676711,35978
-33.97240432,151.092574,38423
-33.90818143,151.0293481,29281
-33.9416925,151.0151515,64975
-33.9620364,151.0905295,21538
-33.94234294,151.0747798,63142
-33.99507915,151.0423049,66655
-33.95706759,151.0748826,86077
-33.99325092,151.0923327,19501
-33.91424778,151.0712024,65974
-33.96678739,151.0082651,28112
-33.99374003,151.036825,91656
-33.96144294,151.0462781,25507
-33.90608039,151.0763278,63132
-33.96855384,151.0647625,20799
-33.96891644,151.0699461,81283
-33.92419992,151.0525413,39281
-33.97216615,151.0235328,68460
-33.94293191,151.0395842,78704
-33.96475703,151.027721,12899
-33.93958217,151.0523547,27804
-33.97009063,151.0234354,36265
-33.98688842,151.044722,35078
-33.95508678,151.0047451,10806
-33.98522593,151.095433,97305
-33.91652478,151.0728485,29870
-33.99754562,151.0555761,51360
-33.91977378,151.0488815,59294
-33.91485154,151.012539,40118
-33.91838272,151.0078237,15963
-33.94709304,151.0823261,34359
-33.91035964,151.0926094,52043
-33.92134408,151.0870543,66452
-33.9657106,151.0652512,64118
-33.98881111,151.0248705,88528
-33.92316038,151.0935578,64725
-33.97101257,151.0626724,85209
-33.91480709,151.0151349,89241
-33.99951599,151.032232,28564
-33.91824759,151.0827193,36137
-33.91826713,151.0526482,21077
-33.96736782,151.0926344,51824
-33.96029917,151.0259012,70272
-33.96095792,151.021904,99295
-33.91471092,151.0903025,61575
-33.96090278,151.0943632,69846
-33.908371,151.0564964,77522
-33.96880042,151.0423049,22257
-33.93743514,151.0136116,59321
-33.96451809,151.0360276,52545
-33.98136448,151.0063343,25373
-33.97451597,151.0568876,12812
-33.91949437,151.0466702,43392
-33.94843881,151.0205853,64073
-33.99372947,151.0181419,59998
-33.90426331,151.07875,29855
-33.98909312,151.0215571,86475
-33.91765583,151.0513437,34119
-33.99502176,151.0226631,75884
-33.95075117,151.034881,47596
-33.95997525,151.0763112,85964
-33.92228087,151.008744,64106
-33.92534626,151.0601135,19876
-33.94946147,151.0370213,10799
-33.95370698,151.0243531,75008
-33.90631945,151.0288943,51429
-33.9193745,151.0768284,24594
-33.96680372,151.0181288,85576
-33.93363661,151.0382755,98662
-33.90722256,151.065915,83132
-33.96451426,151.0644298,31847
-33.9049933,151.0305502,57586
-33.92934,151.0787474,37452
-33.99155313,151.0966357,60873
-33.98908227,151.0654203,67491
-33.94779028,151.0913915,13803
-33.93866057,151.0701241,10046
-33.94825267,151.0565566,28515
-33.91487636,151.0077337,12713
-33.96508473,151.0711421,39302
-33.9702891,151.0450059,80022
-33.91729845,151.035939,42731
-33.97510933,151.0378134,49000
-33.95296017,151.0042994,89584
-33.98662204,151.0825876,37169
-33.9210876,151.0801465,64368
-33.91583663,151.0490052,71960
-33.94942879,151.0570591,26340
-33.98848926,151.0227108,42961
-33.99081058,151.0099787,90835
-33.95620321,151.0751722,64124
-33.99886321,151.0142138,97803
-33.95782049,151.0461914,39856
-33.91737075,151.0929738,94959
-33.98899193,151.0834685,88360
-33.99497944,151.0074579,82344
-33.9261725,151.090417,97297
-33.98762924,151.0050815,76836
-33.93035362,151.028639,40312
-33.99328416,151.0591602,57109
-33.93702219,151.0186732,80224
-33.95856944,151.0472059,11823
-33.91383072,151.0229096,57837
-33.94135359,151.0766535,57063
-33.90213636,151.0993437,24778
-33.93402305,151.0386526,69248
-33.92263922,151.037524,34078
-33.92104532,151.0292228,91363
-33.96329959,151.0608605,37965
-33.9772591,151.0613905,72839
-33.92072382,151.0244356,23182
-33.93882109,151.0933793,61641
-33.94674182,151.0408449,85024
-33.9084357,151.0227198,12800
-33.99325706,151.0579044,12864
-33.99281217,151.0885416,74496
-33.90544458,151.0243596,63616
-33.92279865,151.0392971,49039
-33.9910853,151.072684,47718
-33.95719858,151.085403,31609
-33.91374817,151.0638073,47386
-33.99391701,151.0698544,39771
-33.9546108,151.0581238,93097
-33.96770886,151.009367,21685
-33.90570552,151.0579289,52546
-33.99488417,151.0998709,70218
-33.90145299,151.0145442,91122
-33.97992492,151.050862,67624
-33.9421709,151.0656815,76679
-33.98154952,151.0555807,37004
-33.9916394,151.0703723,41946
-33.99686197,151.0618268,90788
-33.96915937,151.096121,24001
-33.9416347,151.087869,63558
-33.96249885,151.0729341,53292
-33.98020214,151.0334376,22241
-33.95891764,151.0062598,41304
-33.90540471,151.0498236,17713
-33.98399076,151.0162056,79944
-33.91645679,151.0084942,80238
-33.90308737,151.0271997,82351
-33.98901129,151.0804972,52112
-33.99203932,151.0021395,66037
-33.98550742,151.0193496,45151
-33.91999099,151.0854313,68220
-33.90511837,151.0222081,79987
-33.95953381,151.0019004,62198
-33.91558653,151.0017708,83006
-33.93195241,151.0113455,22334
-33.92002676,151.016758,97629
-33.95092198,151.0389281,34485
-33.91082818,151.0164496,66186
-33.95384905,151.0374147,72629
-33.98707407,151.010734,23775
-33.96384354,151.0645227,51355
-33.9477017,151.0177068,16951
-33.97648968,151.0768307,50447
-33.9622205,151.094649,60478
-33.97676005,151.0806226,44075
-33.96584558,151.0955164,33956
-33.90692354,151.0677993,31801
-33.99955918,151.0703,68718
-33.93223655,151.0224409,39466
-33.95572803,151.0936871,90511
-33.99221905,151.0247934,49051
-33.9297446,151.0028254,53614
-33.96694071,151.0418154,61848
-33.98049117,151.0688283,84564
-33.93395588,151.0405737,72983
-33.94644567,151.0578037,27218
-33.9224734,151.084878,28887
-33.93148484,151.0209902,51097
-33.9048201,151.0273542,74348
-33.99754666,151.074538,53342
-33.96342176,151.0281077,55623
-33.98832919,151.0820217,48076
-33.91801097,151.0463823,92166
-33.96281214,151.0542917,51144
-33.91214327,151.0630758,31497
-33.95357081,151.0213037,77566
-33.92239319,151.0642196,91137
-33.98867142,151.0898165,70582
-33.94037138,151.0881781,27314
-33.96135561,151.0180665,23905
-33.9775565,151.0129926,75203
-33.92339174,151.0378126,44676
-33.93386344,151.0858731,41205
-33.93879713,151.0552559,63177
-33.92525251,151.0567313,93102
-33.9303089,151.0918034,56394
-33.91366095,151.0470006,30598
-33.93139379,151.0754515,93343
-33.9311254,151.0633636,45671
-33.92510687,151.0691341,51264
-33.90297205,151.0623975,83536
-33.95974716,151.0966393,53744
-33.94265959,151.0797158,92666
-33.92881266,151.0119236,68268
-33.96635333,151.0015054,58029
-33.99799414,151.0364791,18049
-33.96602833,151.0152744,10078
-33.97291553,151.0136766,48238
-33.97025414,151.0150873,57856
-33.91375035,151.0140359,88288
-33.96084203,151.0193544,38430
-33.93794964,151.0904265,57509
-33.94875094,151.0937674,91366
-33.97518525,151.0574017,94787
-33.93359748,151.0688905,46870
-33.90382286,151.0903559,14455
-33.98520047,151.0011215,51207
-33.92898565,151.0121506,36422
-33.91621404,151.0914204,59079
-33.93026745,151.0760139,96542
-33.9774671,151.0826642,59395
-33.96258723,151.0682654,83787
-33.97731506,151.041134,80595
-33.97600088,151.0150892,99564
-33.93477674,151.0314572,79237
-33.90328423,151.0633646,78423
-33.93170534,151.0426743,42918
-33.95632428,151.0286978,54907
-33.99519002,151.0740751,77660
-33.9621354,151.0420636,43783
-33.96186135,151.0836834,63529
-33.99852832,151.0347083,64822
-33.90765215,151.03824,32776
-33.94829416,151.0247607,51775
-33.96206939,151.0927603,25040
-33.99106005,151.0424826,70339
-33.90077548,151.0726489,55429
-33.9951209,151.0781277,86723
-33.9062681,151.0203311,67636
-33.96842158,151.0698024,95884
-33.949931,151.0733837,86401
-33.93355063,151.0641493,57727
-33.92519441,151.0995052,41845
-33.90481258,151.0977378,62758
-33.92680243,151.0027471,92306
-33.91131372,151.0842214,83748
-33.90667947,151.0365165,65511
-33.99290889,151.0069343,66945
-33.96932419,151.0023097,72954
-33.90614743,151.0233159,49426
-33.92195251,151.0073403,17090
-33.96634692,151.0536585,85595
-33.99187721,151.0707344,28468
-33.91236489,151.0955189,78663
-33.94216287,151.0069924,69508
-33.99117694,151.0164956,47801
-33.97559463,151.0312972,75429
-33.93467155,151.0982629,30787
-33.95560819,151.0064374,76825
-33.94028768,151.079133,23483
-33.92406242,151.0585762,49206
-33.93626643,151.0911321,95877
-33.96523567,151.0007748,83082
-33.93583662,151.0023474,93143
-33.95184214,151.0537917,36814
-33.95564841,151.0334672,31635
-33.9536931,151.0762146,81645
-33.95882187,151.0985087,58904
-33.91379649,151.0820001,34038
